file_path,label,dataset_source,speaker_id,language,attack_type,generation_method,recording_environment,codec,sample_rate,duration,split
data/real/asvspoof_2021_00755.wav,REAL,ASVspoof_2021,SPK_ASV_035,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.98,train
data/real/asvspoof_2021_00756.wav,REAL,ASVspoof_2021,SPK_ASV_036,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.45,train
data/real/asvspoof_2021_00757.wav,REAL,ASVspoof_2021,SPK_ASV_037,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.27,train
data/real/asvspoof_2021_00758.wav,REAL,ASVspoof_2021,SPK_ASV_038,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.06,train
data/real/asvspoof_2021_00759.wav,REAL,ASVspoof_2021,SPK_ASV_039,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.7,train
data/real/asvspoof_2021_00760.wav,REAL,ASVspoof_2021,SPK_ASV_040,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.98,train
data/real/asvspoof_2021_00761.wav,REAL,ASVspoof_2021,SPK_ASV_041,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.61,train
data/real/asvspoof_2021_00762.wav,REAL,ASVspoof_2021,SPK_ASV_042,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.4,train
data/real/asvspoof_2021_00763.wav,REAL,ASVspoof_2021,SPK_ASV_043,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.62,validation
data/real/asvspoof_2021_00764.wav,REAL,ASVspoof_2021,SPK_ASV_044,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.73,test
data/real/asvspoof_2021_00765.wav,REAL,ASVspoof_2021,SPK_ASV_045,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.28,train
data/real/asvspoof_2021_00766.wav,REAL,ASVspoof_2021,SPK_ASV_046,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.88,train
data/real/asvspoof_2021_00767.wav,REAL,ASVspoof_2021,SPK_ASV_047,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.1,test
data/real/asvspoof_2021_00768.wav,REAL,ASVspoof_2021,SPK_ASV_048,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.52,validation
data/real/asvspoof_2021_00769.wav,REAL,ASVspoof_2021,SPK_ASV_049,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.59,test
data/real/asvspoof_2021_00770.wav,REAL,ASVspoof_2021,SPK_ASV_050,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.96,test
data/real/asvspoof_2021_00771.wav,REAL,ASVspoof_2021,SPK_ASV_051,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.37,test
data/real/asvspoof_2021_00772.wav,REAL,ASVspoof_2021,SPK_ASV_052,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.78,test
data/real/asvspoof_2021_00773.wav,REAL,ASVspoof_2021,SPK_ASV_053,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.65,test
data/real/asvspoof_2021_00774.wav,REAL,ASVspoof_2021,SPK_ASV_054,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.28,train
data/real/asvspoof_2021_00775.wav,REAL,ASVspoof_2021,SPK_ASV_055,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.28,train
data/real/asvspoof_2021_00776.wav,REAL,ASVspoof_2021,SPK_ASV_056,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.55,train
data/real/asvspoof_2021_00777.wav,REAL,ASVspoof_2021,SPK_ASV_057,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.99,test
data/real/asvspoof_2021_00778.wav,REAL,ASVspoof_2021,SPK_ASV_058,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.86,test
data/real/asvspoof_2021_00779.wav,REAL,ASVspoof_2021,SPK_ASV_059,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.14,train
data/real/asvspoof_2021_00780.wav,REAL,ASVspoof_2021,SPK_ASV_060,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.59,test
data/real/asvspoof_2021_00781.wav,REAL,ASVspoof_2021,SPK_ASV_061,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.73,train
data/real/asvspoof_2021_00782.wav,REAL,ASVspoof_2021,SPK_ASV_062,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.2,validation
data/real/asvspoof_2021_00783.wav,REAL,ASVspoof_2021,SPK_ASV_063,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.55,train
data/real/asvspoof_2021_00784.wav,REAL,ASVspoof_2021,SPK_ASV_064,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.21,train
data/real/asvspoof_2021_00785.wav,REAL,ASVspoof_2021,SPK_ASV_065,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.84,test
data/real/asvspoof_2021_00786.wav,REAL,ASVspoof_2021,SPK_ASV_066,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.74,test
data/real/asvspoof_2021_00787.wav,REAL,ASVspoof_2021,SPK_ASV_067,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.97,validation
data/real/asvspoof_2021_00788.wav,REAL,ASVspoof_2021,SPK_ASV_068,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.79,train
data/real/asvspoof_2021_00789.wav,REAL,ASVspoof_2021,SPK_ASV_069,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.28,test
data/real/asvspoof_2021_00790.wav,REAL,ASVspoof_2021,SPK_ASV_070,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.01,train
data/real/asvspoof_2021_00791.wav,REAL,ASVspoof_2021,SPK_ASV_071,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.87,train
data/real/asvspoof_2021_00792.wav,REAL,ASVspoof_2021,SPK_ASV_072,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.21,test
data/real/asvspoof_2021_00793.wav,REAL,ASVspoof_2021,SPK_ASV_073,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.81,train
data/real/asvspoof_2021_00794.wav,REAL,ASVspoof_2021,SPK_ASV_074,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.78,train
data/real/asvspoof_2021_00795.wav,REAL,ASVspoof_2021,SPK_ASV_075,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.84,train
data/real/asvspoof_2021_00796.wav,REAL,ASVspoof_2021,SPK_ASV_076,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.66,validation
data/real/asvspoof_2021_00797.wav,REAL,ASVspoof_2021,SPK_ASV_077,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.06,test
data/real/asvspoof_2021_00798.wav,REAL,ASVspoof_2021,SPK_ASV_078,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.89,train
data/real/asvspoof_2021_00799.wav,REAL,ASVspoof_2021,SPK_ASV_079,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.21,train
data/real/asvspoof_2021_00800.wav,REAL,ASVspoof_2021,SPK_ASV_080,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.71,train
data/real/asvspoof_2021_00801.wav,REAL,ASVspoof_2021,SPK_ASV_081,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.85,train
data/real/asvspoof_2021_00802.wav,REAL,ASVspoof_2021,SPK_ASV_082,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.88,train
data/real/asvspoof_2021_00803.wav,REAL,ASVspoof_2021,SPK_ASV_083,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.34,train
data/real/asvspoof_2021_00804.wav,REAL,ASVspoof_2021,SPK_ASV_084,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,5.0,train
data/real/asvspoof_2021_00805.wav,REAL,ASVspoof_2021,SPK_ASV_085,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.18,test
data/real/asvspoof_2021_00806.wav,REAL,ASVspoof_2021,SPK_ASV_086,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.64,train
data/real/asvspoof_2021_00807.wav,REAL,ASVspoof_2021,SPK_ASV_087,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.26,test
data/real/asvspoof_2021_00808.wav,REAL,ASVspoof_2021,SPK_ASV_088,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.95,train
data/real/asvspoof_2021_00809.wav,REAL,ASVspoof_2021,SPK_ASV_089,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.28,train
data/real/asvspoof_2021_00810.wav,REAL,ASVspoof_2021,SPK_ASV_090,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.27,validation
data/real/asvspoof_2021_00811.wav,REAL,ASVspoof_2021,SPK_ASV_091,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.13,train
data/real/asvspoof_2021_00812.wav,REAL,ASVspoof_2021,SPK_ASV_092,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.91,train
data/real/asvspoof_2021_00813.wav,REAL,ASVspoof_2021,SPK_ASV_093,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.7,validation
data/real/asvspoof_2021_00814.wav,REAL,ASVspoof_2021,SPK_ASV_094,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.52,train
data/real/asvspoof_2021_00815.wav,REAL,ASVspoof_2021,SPK_ASV_095,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.31,train
data/real/asvspoof_2021_00816.wav,REAL,ASVspoof_2021,SPK_ASV_096,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.77,train
data/real/asvspoof_2021_00817.wav,REAL,ASVspoof_2021,SPK_ASV_097,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.64,train
data/real/asvspoof_2021_00818.wav,REAL,ASVspoof_2021,SPK_ASV_098,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.47,train
data/real/asvspoof_2021_00819.wav,REAL,ASVspoof_2021,SPK_ASV_099,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.59,test
data/real/asvspoof_2021_00820.wav,REAL,ASVspoof_2021,SPK_ASV_100,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.53,train
data/real/asvspoof_2021_00821.wav,REAL,ASVspoof_2021,SPK_ASV_101,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.7,train
data/real/asvspoof_2021_00822.wav,REAL,ASVspoof_2021,SPK_ASV_102,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.02,validation
data/real/asvspoof_2021_00823.wav,REAL,ASVspoof_2021,SPK_ASV_103,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.46,train
data/real/asvspoof_2021_00824.wav,REAL,ASVspoof_2021,SPK_ASV_104,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.71,train
data/real/asvspoof_2021_00825.wav,REAL,ASVspoof_2021,SPK_ASV_105,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.97,validation
data/real/asvspoof_2021_00826.wav,REAL,ASVspoof_2021,SPK_ASV_106,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.19,train
data/real/asvspoof_2021_00827.wav,REAL,ASVspoof_2021,SPK_ASV_107,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.46,train
data/real/asvspoof_2021_00828.wav,REAL,ASVspoof_2021,SPK_ASV_108,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.2,train
data/real/asvspoof_2021_00829.wav,REAL,ASVspoof_2021,SPK_ASV_109,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.34,train
data/real/asvspoof_2021_00830.wav,REAL,ASVspoof_2021,SPK_ASV_110,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.79,test
data/real/asvspoof_2021_00831.wav,REAL,ASVspoof_2021,SPK_ASV_111,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.8,validation
data/real/asvspoof_2021_00832.wav,REAL,ASVspoof_2021,SPK_ASV_112,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.1,train
data/real/asvspoof_2021_00833.wav,REAL,ASVspoof_2021,SPK_ASV_113,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.24,train
data/real/asvspoof_2021_00834.wav,REAL,ASVspoof_2021,SPK_ASV_114,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.13,train
data/real/asvspoof_2021_00835.wav,REAL,ASVspoof_2021,SPK_ASV_115,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.56,train
data/real/asvspoof_2021_00836.wav,REAL,ASVspoof_2021,SPK_ASV_116,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.06,train
data/real/asvspoof_2021_00837.wav,REAL,ASVspoof_2021,SPK_ASV_117,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.45,validation
data/real/asvspoof_2021_00838.wav,REAL,ASVspoof_2021,SPK_ASV_118,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.65,train
data/real/asvspoof_2021_00839.wav,REAL,ASVspoof_2021,SPK_ASV_119,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.15,train
data/real/asvspoof_2021_00840.wav,REAL,ASVspoof_2021,SPK_ASV_000,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.95,train
data/real/asvspoof_2021_00841.wav,REAL,ASVspoof_2021,SPK_ASV_001,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.94,train
data/real/asvspoof_2021_00842.wav,REAL,ASVspoof_2021,SPK_ASV_002,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.51,validation
data/real/asvspoof_2021_00843.wav,REAL,ASVspoof_2021,SPK_ASV_003,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.44,train
data/real/asvspoof_2021_00844.wav,REAL,ASVspoof_2021,SPK_ASV_004,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.76,train
data/real/asvspoof_2021_00845.wav,REAL,ASVspoof_2021,SPK_ASV_005,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.76,train
data/real/asvspoof_2021_00846.wav,REAL,ASVspoof_2021,SPK_ASV_006,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.77,train
data/real/asvspoof_2021_00847.wav,REAL,ASVspoof_2021,SPK_ASV_007,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.01,train
data/real/asvspoof_2021_00848.wav,REAL,ASVspoof_2021,SPK_ASV_008,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.91,train
data/real/asvspoof_2021_00849.wav,REAL,ASVspoof_2021,SPK_ASV_009,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.55,train
data/real/asvspoof_2021_00850.wav,REAL,ASVspoof_2021,SPK_ASV_010,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.62,validation
data/real/asvspoof_2021_00851.wav,REAL,ASVspoof_2021,SPK_ASV_011,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.8,train
data/real/asvspoof_2021_00852.wav,REAL,ASVspoof_2021,SPK_ASV_012,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.46,train
data/real/asvspoof_2021_00853.wav,REAL,ASVspoof_2021,SPK_ASV_013,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.51,validation
data/real/asvspoof_2021_00854.wav,REAL,ASVspoof_2021,SPK_ASV_014,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.41,train
data/real/asvspoof_2021_00855.wav,REAL,ASVspoof_2021,SPK_ASV_015,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.87,train
data/real/asvspoof_2021_00856.wav,REAL,ASVspoof_2021,SPK_ASV_016,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,5.0,train
data/real/asvspoof_2021_00857.wav,REAL,ASVspoof_2021,SPK_ASV_017,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.59,train
data/real/asvspoof_2021_00858.wav,REAL,ASVspoof_2021,SPK_ASV_018,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.09,train
data/real/asvspoof_2021_00859.wav,REAL,ASVspoof_2021,SPK_ASV_019,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.56,train
data/real/asvspoof_2021_00860.wav,REAL,ASVspoof_2021,SPK_ASV_020,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.41,train
data/real/asvspoof_2021_00861.wav,REAL,ASVspoof_2021,SPK_ASV_021,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.8,train
data/real/asvspoof_2021_00862.wav,REAL,ASVspoof_2021,SPK_ASV_022,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.11,train
data/real/asvspoof_2021_00863.wav,REAL,ASVspoof_2021,SPK_ASV_023,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.51,train
data/real/asvspoof_2021_00864.wav,REAL,ASVspoof_2021,SPK_ASV_024,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.85,test
data/real/asvspoof_2021_00865.wav,REAL,ASVspoof_2021,SPK_ASV_025,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.47,train
data/real/asvspoof_2021_00866.wav,REAL,ASVspoof_2021,SPK_ASV_026,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.67,train
data/real/asvspoof_2021_00867.wav,REAL,ASVspoof_2021,SPK_ASV_027,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.87,train
data/real/asvspoof_2021_00868.wav,REAL,ASVspoof_2021,SPK_ASV_028,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.0,train
data/real/asvspoof_2021_00869.wav,REAL,ASVspoof_2021,SPK_ASV_029,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.63,train
data/real/asvspoof_2021_00870.wav,REAL,ASVspoof_2021,SPK_ASV_030,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.25,train
data/real/asvspoof_2021_00871.wav,REAL,ASVspoof_2021,SPK_ASV_031,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.31,train
data/real/asvspoof_2021_00872.wav,REAL,ASVspoof_2021,SPK_ASV_032,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.67,test
data/real/asvspoof_2021_00873.wav,REAL,ASVspoof_2021,SPK_ASV_033,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.67,train
data/real/asvspoof_2021_00874.wav,REAL,ASVspoof_2021,SPK_ASV_034,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.53,validation
data/real/asvspoof_2021_00875.wav,REAL,ASVspoof_2021,SPK_ASV_035,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.79,train
data/real/asvspoof_2021_00876.wav,REAL,ASVspoof_2021,SPK_ASV_036,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.39,train
data/real/asvspoof_2021_00877.wav,REAL,ASVspoof_2021,SPK_ASV_037,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.79,train
data/real/asvspoof_2021_00878.wav,REAL,ASVspoof_2021,SPK_ASV_038,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.86,train
data/real/asvspoof_2021_00879.wav,REAL,ASVspoof_2021,SPK_ASV_039,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.63,train
data/real/asvspoof_2021_00880.wav,REAL,ASVspoof_2021,SPK_ASV_040,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.14,train
data/real/asvspoof_2021_00881.wav,REAL,ASVspoof_2021,SPK_ASV_041,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.81,train
data/real/asvspoof_2021_00882.wav,REAL,ASVspoof_2021,SPK_ASV_042,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.81,train
data/real/asvspoof_2021_00883.wav,REAL,ASVspoof_2021,SPK_ASV_043,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.42,validation
data/real/asvspoof_2021_00884.wav,REAL,ASVspoof_2021,SPK_ASV_044,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.69,test
data/real/asvspoof_2021_00885.wav,REAL,ASVspoof_2021,SPK_ASV_045,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.84,train
data/real/asvspoof_2021_00886.wav,REAL,ASVspoof_2021,SPK_ASV_046,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.48,train
data/real/asvspoof_2021_00887.wav,REAL,ASVspoof_2021,SPK_ASV_047,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.65,test
data/real/asvspoof_2021_00888.wav,REAL,ASVspoof_2021,SPK_ASV_048,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.11,validation
data/real/asvspoof_2021_00889.wav,REAL,ASVspoof_2021,SPK_ASV_049,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.95,test
data/real/asvspoof_2021_00890.wav,REAL,ASVspoof_2021,SPK_ASV_050,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.34,test
data/real/asvspoof_2021_00891.wav,REAL,ASVspoof_2021,SPK_ASV_051,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.42,test
data/real/asvspoof_2021_00892.wav,REAL,ASVspoof_2021,SPK_ASV_052,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.08,test
data/real/asvspoof_2021_00893.wav,REAL,ASVspoof_2021,SPK_ASV_053,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.8,test
data/real/asvspoof_2021_00894.wav,REAL,ASVspoof_2021,SPK_ASV_054,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.75,train
data/real/asvspoof_2021_00895.wav,REAL,ASVspoof_2021,SPK_ASV_055,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.72,train
data/real/asvspoof_2021_00896.wav,REAL,ASVspoof_2021,SPK_ASV_056,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.02,train
data/real/asvspoof_2021_00897.wav,REAL,ASVspoof_2021,SPK_ASV_057,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.17,test
data/real/asvspoof_2021_00898.wav,REAL,ASVspoof_2021,SPK_ASV_058,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.78,test
data/real/asvspoof_2021_00899.wav,REAL,ASVspoof_2021,SPK_ASV_059,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.32,train
data/real/asvspoof_2021_00900.wav,REAL,ASVspoof_2021,SPK_ASV_060,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.32,test
data/real/asvspoof_2021_00901.wav,REAL,ASVspoof_2021,SPK_ASV_061,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.99,train
data/real/asvspoof_2021_00902.wav,REAL,ASVspoof_2021,SPK_ASV_062,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.87,validation
data/real/asvspoof_2021_00903.wav,REAL,ASVspoof_2021,SPK_ASV_063,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.96,train
data/real/asvspoof_2021_00904.wav,REAL,ASVspoof_2021,SPK_ASV_064,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.45,train
data/real/asvspoof_2021_00905.wav,REAL,ASVspoof_2021,SPK_ASV_065,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.84,test
data/real/asvspoof_2021_00906.wav,REAL,ASVspoof_2021,SPK_ASV_066,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.31,test
data/real/asvspoof_2021_00907.wav,REAL,ASVspoof_2021,SPK_ASV_067,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.5,validation
data/real/asvspoof_2021_00908.wav,REAL,ASVspoof_2021,SPK_ASV_068,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.59,train
data/real/asvspoof_2021_00909.wav,REAL,ASVspoof_2021,SPK_ASV_069,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.48,test
data/real/asvspoof_2021_00910.wav,REAL,ASVspoof_2021,SPK_ASV_070,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.37,train
data/real/asvspoof_2021_00911.wav,REAL,ASVspoof_2021,SPK_ASV_071,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.19,train
data/real/asvspoof_2021_00912.wav,REAL,ASVspoof_2021,SPK_ASV_072,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.85,test
data/real/asvspoof_2021_00913.wav,REAL,ASVspoof_2021,SPK_ASV_073,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.86,train
data/real/asvspoof_2021_00914.wav,REAL,ASVspoof_2021,SPK_ASV_074,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.68,train
data/real/asvspoof_2021_00915.wav,REAL,ASVspoof_2021,SPK_ASV_075,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.37,train
data/real/asvspoof_2021_00916.wav,REAL,ASVspoof_2021,SPK_ASV_076,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,3.96,validation
data/real/asvspoof_2021_00917.wav,REAL,ASVspoof_2021,SPK_ASV_077,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.42,test
data/real/asvspoof_2021_00918.wav,REAL,ASVspoof_2021,SPK_ASV_078,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.39,train
data/real/asvspoof_2021_00919.wav,REAL,ASVspoof_2021,SPK_ASV_079,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.48,train
data/real/asvspoof_2021_00920.wav,REAL,ASVspoof_2021,SPK_ASV_080,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.55,train
data/real/asvspoof_2021_00921.wav,REAL,ASVspoof_2021,SPK_ASV_081,en,BONAFIDE,HUMAN,Studio / Clean,pcm_16k,16000,4.45,train
